"","player","shotCount","totalGoalsScored","xG","avgShotDist","openPlay","setPiece","penalty","fromCorner","directFK","rightFoot","leftFoot","head"
"229","Arne Maier",1,0,0.0234109302982688,26.1468760360617,1,0,0,0,0,1,0,0
"230","Babacar Gueye",2,0,0.636104643344879,9.53976169256665,0,1,0,1,0,2,0,0
"231","Bastian Oczipka",1,0,0.0295759444124996,25.2728717075622,0.875,0,0,0.125,0,0.375,0.625,0
"232","Benjamin Goller",1,0,0.0629742369055748,17.7711320542217,1,0,0,0,0,1,0,0
"233","Benno Schmitz",1,0,0.0462541421875357,24.5471170632539,1,0,0,0,0,1,0,0
"234","Bernard Tekpetey",2,0,0.0715508949942887,22.2852453572236,1.66666666666667,0.166666666666667,0,0.166666666666667,0,1.33333333333333,0.5,0.166666666666667
"235","Birger Verstraete",1.75,0,0.0764842419885099,23.7666974824919,0.75,0,0,0.25,0.75,1.5,0.25,0
"236","Bote Baku",1.3,0,0.0449104618281126,24.6335302749083,1,0,0,0.3,0,1,0.3,0
"237","Brandon Borrello",1.75,0,0.076702632708475,17.6791558381101,1.25,0.5,0,0,0,1.25,0.25,0.25
"238","Christian Groß",1.5,0,0.105123868212104,16.2614620917795,0,0,0,1.5,0,0,1.5,0
"239","Christian Strohdiek",1.2,0,0.0526246024295687,15.9434562746362,0.2,0.2,0,0.8,0,0.6,0,0.6
"240","Christoph Kramer",1.33333333333333,0,0.0452487970081468,21.7740789521301,0.666666666666667,0.166666666666667,0,0.5,0,0.833333333333333,0.333333333333333,0.166666666666667
"241","Christopher Lenz",1.07692307692308,0,0.0459905924418798,25.3814902635728,0.923076923076923,0,0,0.0769230769230769,0.0769230769230769,0.230769230769231,0.769230769230769,0.0769230769230769
"242","Christopher Trimmel",1,0,0.0131913251243532,24.156438083847,1,0,0,0,0,1,0,0
"243","Claudio Pizarro",1.33333333333333,0,0.144514994074901,11.1054876451962,0.666666666666667,0,0,0.666666666666667,0,0,0,1.33333333333333
"244","Daichi Kamada",2.14285714285714,0,0.233211576140353,17.8323103311551,1.85714285714286,0.0714285714285714,0,0.142857142857143,0.0714285714285714,1.35714285714286,0.571428571428571,0.214285714285714
"245","Daishawn Redan",1,0,0.128218322992325,7.2723465951507,1,0,0,0,0,1,0,0
"246","Dani Olmo",1.66666666666667,0,0.257548476258914,15.1788821813731,1,0,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0.333333333333333
"247","Danny Latza",1.625,0,0.127048595109954,18.2679277061929,1.25,0,0,0.375,0,1.125,0.25,0.25
"248","Dawid Kownacki",2,0,0.210332502969182,16.8120251621381,1.53846153846154,0.153846153846154,0,0.307692307692308,0,0.923076923076923,0.307692307692308,0.692307692307692
"249","Dayotchanculle Upamecano",1.44444444444444,0,0.190722542297509,12.2602382466808,0.111111111111111,0.333333333333333,0,1,0,0.666666666666667,0,0.777777777777778
"250","Dennis Geiger",1.5,0,0.127783718518913,20.2222240927857,1.33333333333333,0,0,0,0.166666666666667,0.833333333333333,0.666666666666667,0
"251","Dennis Jastrzembski",1,0,0.294586807489395,18.2214624798288,1,0,0,0,0,0,1,0
"252","Diadie Samassékou",1,0,0.0216310387477279,23.3945699586309,0.5,0.5,0,0,0,0.5,0.5,0
"253","Diego Demme",1,0,0.183647477533668,21.1276147538418,0.5,0.25,0,0.25,0,1,0,0
"254","Dominik Kohr",2.22222222222222,0,0.129280975864579,20.5615982430623,1.44444444444444,0.111111111111111,0,0.666666666666667,0,1.33333333333333,0.444444444444444,0.444444444444444
"255","Dominique Heintz",1,0,0.0429869038052857,19.0736647801707,0.5,0.25,0,0.25,0,0.25,0.75,0
"256","Edimilson Fernandes",1.58333333333333,0,0.0416939141384015,26.1736989017141,1.33333333333333,0.0833333333333333,0,0.166666666666667,0,1.41666666666667,0.166666666666667,0
"257","Edmond Tapsoba",1,0,0.0728454971686003,19.9155614771943,0.5,0,0,0.5,0,0.5,0,0.5
"258","Elvis Rexhbecaj",2.33333333333333,0,0.226852772757411,19.4101299904602,2.33333333333333,0,0,0,0,1,0.666666666666667,0.666666666666667
"259","Erik Durm",2,0,0.0767598153491105,19.973863546553,1.57142857142857,0.142857142857143,0,0.285714285714286,0,0.571428571428571,1.28571428571429,0.142857142857143
"260","Ethan Ampadu",1,0,0.0554355829954147,7.94980293731792,0,0,0,1,0,0,0,1
"261","Evan Ndicka",1.75,0,0.100014741998166,15.5204148226583,0.5,0.75,0,0.5,0,0.25,0.75,0.75
"262","Exequiel Palacios",2.5,0,0.118327837437392,16.969852055446,1.5,0,0,1,0,1.5,1,0
"263","Fabian Reese",1.5,0,0.0620187558233739,24.1088620948548,1.5,0,0,0,0,1.5,0,0
"264","Felix Klaus",2,0,0.314823274267837,16.0970015553963,1.625,0.25,0,0.125,0,1.625,0.375,0
"265","Felix Kroos",1,0,0.0308732204139232,23.8105090895041,1,0,0,0,0,1,0,0
"266","Felix Uduokhai",2,0,0.0745463808998466,17.5213099775986,0.5,0,0,1.5,0,0.5,0.5,1
"267","Fin Bartels",3,0,0.123025830835104,17.7922788743409,3,0,0,0,0,1,1,1
"268","Florian Grillitsch",1.875,0,0.0835451805032791,22.1195831349045,1.125,0.125,0,0.625,0,1.5,0,0.375
"269","Florian Hübner",1,0,0.246035613119602,7.15801221399407,0,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0,0.666666666666667
"270","Giovanni Reyna",1.5,0,0.0767520945519209,20.549416185614,1.5,0,0,0,0,1,0.5,0
"271","Grischa Prömel",1.5,0,0.0892399270087481,17.2285349328989,0.5,0.5,0,0.5,0,1,0.5,0
"272","Guido Burgstaller",2.53846153846154,0,0.302530095554315,15.1047412759427,1.92307692307692,0.0769230769230769,0,0.538461538461538,0,0.923076923076923,0.923076923076923,0.692307692307692
"273","Håvard Nordtveit",1,0,0.221825990825891,10.3647959107026,0,0.5,0,0.5,0,0.5,0,0.5
"274","Ibrahima Konaté",1,0,0.0505329594016075,7.43851610778289,0,0,0,1,0,0,0,1
"275","Ibrahima Traoré",1,0,0.129127562046051,20.9535778962522,0,0,0,0,1,0,1,0
"276","Ishak Belfodil",3,0,0.29437507626911,13.1795307348085,2,0.333333333333333,0,0.666666666666667,0,1.33333333333333,0.333333333333333,1
"277","Jacob Bruun Larsen",1.5,0,0.105072973296046,11.2559741563289,1.5,0,0,0,0,0.5,0.5,0.5
"278","Jan Morávek",1,0,0.021511685103178,26.5220245629939,1,0,0,0,0,1,0,0
"279","Jan Thielmann",1.5,0,0.0604687230661512,22.1685544111864,1.25,0.25,0,0,0,1.5,0,0
"280","Javi Martínez",1,0,0.131208688020706,5.71050683448281,0,1,0,0,0,0,0,1
"281","Jean Zimmer",1.5,0,0.0750831877812743,23.5521947067448,1,0.166666666666667,0,0.333333333333333,0,1.33333333333333,0.166666666666667,0
"282","Jean-Clair Todibo",1.5,0,0.0640063174068927,8.63440022285838,0,0.5,0,1,0,0,0,1.5
"283","Jeffrey Bruma",1.66666666666667,0,0.176985716654195,11.9111285611208,0.111111111111111,0.333333333333333,0,1.11111111111111,0.111111111111111,0.555555555555556,0,1.11111111111111
"284","Jérôme Boateng",1,0,0.0535667818039655,22.4571300554935,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0
"285","Jérôme Gondorf",1,0,0.0197886023670435,26.985067146546,0.5,0.5,0,0,0,0.5,0.5,0
"286","John Brooks",1.125,0,0.0881147627951577,10.2128204515974,0,0.25,0,0.875,0,0.125,0.125,0.875
"287","Jonathan Burkardt",1,0,0.133891528472304,13.3084821681041,0.75,0,0,0.25,0,0.25,0.5,0.25
"288","Jonathan Tah",1,0,0.0583771018621822,15.2331606705735,0.166666666666667,0.166666666666667,0,0.666666666666667,0,0.166666666666667,0.166666666666667,0.666666666666667
"289","Joshua Mees",1.25,0,0.0649465182796122,21.5237970939952,1.25,0,0,0,0,0.5,0.75,0
"290","Josuha Guilavogui",1.69230769230769,0,0.0745073283234468,16.9409190541293,0.692307692307692,0.307692307692308,0,0.692307692307692,0,0.846153846153846,0.230769230769231,0.615384615384615
"291","Juan Miranda",3,0,0.119564635679126,24.1640342839699,3,0,0,0,0,1,2,0
"292","Julian Ryerson",1,0,0.581449508666992,4.9354652498023,1,0,0,0,0,1,0,0
"293","Julian Schieber",1,0,0.0605187378823757,16.1546998720384,1,0,0,0,0,0,1,0
"294","Ken Reichel",1,0,0.0527559742331505,17.3122237146982,0,1,0,0,0,0,1,0
"295","Kerem Demirbay",2.09090909090909,0,0.121802064166828,22.4543355959229,1.72727272727273,0,0,0.181818181818182,0.181818181818182,0.272727272727273,1.81818181818182,0
"296","Keven Schlotterbeck",1.42857142857143,0,0.0989091598561831,16.9594157531104,0.571428571428571,0.571428571428571,0,0.285714285714286,0,0.428571428571429,0.285714285714286,0.714285714285714
"297","Kevin Akpoguma",1,0,0.0426298235543072,19.6589620743759,0,0.5,0,0.5,0,0.5,0,0.5
"298","Kevin Möhwald",3,0,0.0610246313735843,26.1420718988416,2,1,0,0,0,3,0,0
"299","Kevin Stöger",1.83333333333333,0,0.055835599390169,23.2738475225868,1.83333333333333,0,0,0,0,0.166666666666667,1.5,0.166666666666667
"300","Kevin Vogt",1,0,0.295001178979874,8.79527285228346,0,1,0,0,0,0,0,1
"301","Kingsley Schindler",1.71428571428571,0,0.122948481967407,22.920551949302,1.42857142857143,0.142857142857143,0,0.142857142857143,0,0.714285714285714,1,0
"302","László Bénes",2.33333333333333,0,0.117619981989265,24.2715014790615,1.55555555555556,0.111111111111111,0,0.111111111111111,0.555555555555556,0,2.11111111111111,0.222222222222222
"303","Laurent Jans",1.2,0,0.0178381185978651,26.7696077010312,1,0,0,0.2,0,0.4,0.8,0
"304","Leandro Barreiro Martins",1.2,0,0.0558652531355619,18.7090327395961,1.2,0,0,0,0,0.6,0.4,0.2
"305","Lewis Baker",2,0,0.0829505987154941,27.6243477029561,1.16666666666667,0,0,0.5,0.333333333333333,0.833333333333333,1.16666666666667,0
"306","Lino Tempelmann",1,0,0.0220334082841873,27.0363641611818,1,0,0,0,0,0,1,0
"307","Luca Kilian",1,0,0.0355118848383427,14.5474898021309,0,0,0,1,0,0,0,1
"308","Lucas Hernández",1,0,0.0092491377145052,32.6199661725209,0,0,0,1,0,0,1,0
"309","Lucas Torró",2,0,0.0219355789013207,12.1787050874671,0,1,0,1,0,0,0,2
"310","Ludwig Augustinsson",1,0,0.0350234108045697,20.960681990533,0,0.5,0,0,0.5,0,0.5,0.5
"311","Lukas Klünter",1,0,0.0235460326075554,25.9762283109095,1,0,0,0,0,0,1,0
"312","Lukas Kübler",1,0,0.0581963174045086,19.5391872218631,1,0,0,0,0,1,0,0
"313","Lukas Nmecha",1,0,0.13066886117061,17.3666527358212,1,0,0,0,0,1,0,0
"314","Lukas Rupp",1.66666666666667,0,0.0602924029032389,14.6568408468728,1.33333333333333,0,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667
"315","Mahmoud Dahoud",1.6,0,0.164413309469819,18.8731413631532,1.4,0,0,0.2,0,1.4,0.2,0
"316","Manuel Akanji",1.2,0,0.137820892035961,17.5529247407219,0.4,0.4,0,0.4,0,0.4,0,0.8
"317","Manuel Gulde",1.5,0,0.122003144118935,13.1919411696341,0.25,0.375,0,0.875,0,0.5,0.5,0.5
"318","Marcel Risse",1,0,0.0480298586189747,29.7281494633796,0,0,0,0,1,1,0,0
"319","Marcel Sobottka",1,0,0.0244019031524658,26.7030271459083,1,0,0,0,0,1,0,0
"320","Marco Höger",1,0,0.0789258033037186,11.9500645850866,0,1,0,0,0,0,1,0
"321","Markus Suttner",2,0,0.0680982287973166,23.8482399854421,1,0,0,0.8,0.2,0.2,1.8,0
"322","Marlon Ritter",2.5,0,0.121272566728294,24.0369162951266,2,0,0,0,0.5,1.5,1,0
"323","Marvin Plattenhardt",1,0,0.0909262206405402,24.1936678429395,0.333333333333333,0,0,0,0.666666666666667,0,1,0
"324","Matija Nastasic",1.375,0,0.14116885792464,10.6801403334987,0.125,0.5,0,0.75,0,0.25,0.125,1
"325","Maximilian Eggestein",2.25,0,0.111530061636586,21.2619998516402,1.9375,0,0,0.3125,0,0.9375,1.25,0.0625
"326","Michaël Cuisance",1,0,0.0266985893249512,24.5003132451708,1,0,0,0,0,0,1,0
"327","Michael Lang",1.66666666666667,0,0.0843652325371901,15.7589646126688,0.666666666666667,0.666666666666667,0,0.333333333333333,0,1,0.333333333333333,0.333333333333333
"328","Mijat Gacinovic",2,0,0.167332211742178,20.1762958961263,1.375,0,0,0.375,0.25,1.375,0.5,0.125
"329","Mike Frantz",1.33333333333333,0,0.129172177364429,13.569127289346,0.666666666666667,0,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0
"330","Milos Veljkovic",1,0,0.120778610308965,10.8771782313405,0,0,0,1,0,0,0,1
"331","Mitchell Weiser",1,0,0.121874513570219,21.3642503645621,1,0,0,0,0,1,0,0
"332","Mohamed Dräger",1.33333333333333,0,0.0302395539668699,23.6186309313052,0.833333333333333,0.166666666666667,0,0.333333333333333,0,0.833333333333333,0.333333333333333,0.166666666666667
"333","Moussa Niakhate",1.11111111111111,0,0.0990722134916319,12.1744142249352,0.111111111111111,0.555555555555556,0,0.444444444444444,0,0.111111111111111,0.222222222222222,0.666666666666667
"334","Munas Dabbur",1.5,0,0.22261321824044,13.1248565445593,1.25,0,0,0.25,0,1,0,0.5
"335","Nana Ampomah",1.66666666666667,0,0.065988529059622,20.6681716242409,1.33333333333333,0,0,0.333333333333333,0,1,0.555555555555556,0.111111111111111
"336","Nassim Boujellab",1,0,0.0800590291619301,12.8220092990758,1,0,0,0,0,1,0,0
"337","Nick Woltemade",1,0,0.0234666857868433,26.0354087704617,1,0,0,0,0,1,0,0
"338","Nico Schlotterbeck",1.5,0,0.101257968693971,15.8890348873869,0,1,0,0.5,0,0,1.5,0
"339","Niklas Moisander",1.5,0,0.0740905009830992,15.8532584491944,0.166666666666667,0.5,0,0.833333333333333,0,0,0.833333333333333,0.666666666666667
"340","Niklas Süle",2,0,0.193645633136233,14.1271686351488,0.333333333333333,0.333333333333333,0,1.33333333333333,0,0.666666666666667,0,1.33333333333333
"341","Noah Katterbach",1,0,0.0337985424945752,23.53144364331,1,0,0,0,0,1,0,0
"342","Nuri Sahin",1.2,0,0.0427114351652562,25.6906815489775,0.8,0,0,0.1,0.3,0,1.2,0
"343","Oliver Fink",1.33333333333333,0,0.0764971782142917,15.0324556709046,1,0,0,0.333333333333333,0,0.5,0.5,0.333333333333333
"344","Omar Mascarell",1.11111111111111,0,0.0423961745368111,24.6778744239318,0.777777777777778,0,0,0.333333333333333,0,0.555555555555556,0.555555555555556,0
"345","Ömer Toprak",1.33333333333333,0,0.123575149724881,16.3279576682412,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,1
"346","Ondrej Duda",1.75,0,0.126125636976212,20.927363840849,0.25,1,0,0,0.5,1.75,0,0
"347","Pascal Köpke",2,0,0.432044755667448,12.2184881735206,1.66666666666667,0,0,0.333333333333333,0,2,0,0
"348","Paulo Otávio",1,0,0.030662938952446,24.0384582554525,1,0,0,0,0,0,1,0
"349","Per Skjelbred",1,0,0.0155383124947548,14.4310086950058,1,0,0,0,0,0,0,1
"350","Philipp Bargfrede",3,0,0.0893157534301282,20.8329254367601,3,0,0,0,0,2,1,0
"351","Philipp Lienhart",1,0,0.0213300921022892,25.5337260258626,0.75,0,0,0.25,0,0.75,0,0.25
"352","Rafal Gikiewicz",2,0,0.833815306425095,8.3391854300497,0,0,0,2,0,0,1,1
"353","Raffael",2,0,0.247657125505308,22.1709132818627,1.33333333333333,0,0,0.333333333333333,0.333333333333333,1.66666666666667,0.333333333333333,0
"354","Rani Khedira",1,0,0.0356728998944163,21.0746371441553,0.8,0.2,0,0,0,0.6,0.2,0.2
"355","Raphael Framberger",1,0,0.100708089768887,16.036663775682,1,0,0,0,0,1,0,0
"356","Reece Oxford",1,0,0.0257627665996552,23.1718892901737,1,0,0,0,0,1,0,0
"357","Robert Andrich",2.35294117647059,0,0.0724238379694083,25.5806451130249,1.94117647058824,0.117647058823529,0,0.176470588235294,0.117647058823529,1.82352941176471,0.529411764705882,0
"358","Ronael Pierre Gabriel",1,0,0.0268677957355976,23.9506965850821,0.5,0,0,0.5,0,1,0,0
"359","Santiago Ascacibar",2,0,0.0222430126741529,28.419892427547,2,0,0,0,0,2,0,0
"360","Sebastian Langkamp",2,0,0.107196052093059,12.5883975289684,0,0.5,0,1.5,0,1,0.5,0.5
"361","Sheraldo Becker",2,0,0.0754554454858104,22.3286795185435,1.66666666666667,0,0,0.333333333333333,0,0.666666666666667,1.33333333333333,0
"362","Stefan Ilsanker",2,0,0.286298497890433,9.2941392177704,0,0.666666666666667,0,1.33333333333333,0,0,0.333333333333333,1.66666666666667
"363","Stefan Posch",1.36363636363636,0,0.152961611239748,16.4374067545626,0.636363636363636,0.181818181818182,0,0.545454545454545,0,0.636363636363636,0.272727272727273,0.454545454545455
"364","Stephan Lichtsteiner",1,0,0.0141682620160282,26.253093600802,0,0.5,0,0.5,0,1,0,0
"365","Steven Skrzybski",3,0,0.223843704909086,13.9722889663518,3,0,0,0,0,0,3,0
"366","Steven Zuber",1.66666666666667,0,0.0617575732370218,22.1641798397245,1.33333333333333,0,0,0.333333333333333,0,1,0.666666666666667,0
"367","Suleiman Abdullahi",1,0,0.0470513527592023,19.7810228707209,1,0,0,0,0,0.666666666666667,0.333333333333333,0
"368","Sven Bender",1.57142857142857,0,0.11888098370816,12.5895966122337,0.285714285714286,0.285714285714286,0,1,0,0.428571428571429,0.428571428571429,0.714285714285714
"369","Taiwo Awoniyi",1,0,0.130705320462584,14.6931607258377,1,0,0,0,0,0.6,0,0.4
"370","Thomas Delaney",1.5,0,0.255751500837505,11.2693513149789,0.5,0,0,1,0,0.5,0,1
"371","Thomas Pledl",1,0,0.0269306600093842,22.9359647301256,1,0,0,0,0,1,0,0
"372","Toni Leistner",1,0,0.162145402748138,11.1632597267654,0,1,0,0,0,0,0,1
"373","Tony Jantschke",1.33333333333333,0,0.222694758325815,11.7363157294137,0,0.333333333333333,0,1,0,0.333333333333333,0,1
"374","Tyler Adams",1.5,0,0.0764734027907253,17.8632619447939,1.5,0,0,0,0,1.5,0,0
"375","Uwe Hünemeier",1.66666666666667,0,0.107938996050507,13.36478095656,0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0,1.33333333333333
"376","Valon Berisha",1.25,0,0.0759290447458626,19.5579070058816,0.75,0.25,0,0.25,0,1,0,0.25
"377","Wendell",1.28571428571429,0,0.0256950521309461,29.5036634561596,0.857142857142857,0,0,0.428571428571429,0,0,1.28571428571429,0
"378","Yunus Malli",1.5,0,0.126714939872424,17.6804126959166,0.833333333333333,0,0,0.666666666666667,0,0.666666666666667,0.5,0.333333333333333
